committee_id,committee_name,report_year,report_type,image_number,line_number,transaction_id,file_number,entity_type,entity_type_desc,recipient_committee_id,recipient_name,recipient_state,beneficiary_committee_name,national_committee_nonfederal_account,disbursement_type,disbursement_description,memo_code,memo_code_full,disbursement_date,disbursement_amount,candidate_office,candidate_office_description,candidate_office_district,election_type,election_type_full,fec_election_type_desc,fec_election_year,amendment_indicator,amendment_indicator_desc,schedule_type_full,load_date,original_sub_id,back_reference_transaction_id,back_reference_schedule_id,semi_annual_bundled_refund,filing_form,link_id,recipient_city,recipient_zip,disbursement_purpose_category,memo_text,two_year_transaction_period,schedule_type,sub_id,pdf_url
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280868,23,SB23.254977,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-27 00:00:00,20.40,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458350,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280868
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280868,23,SB23.255063,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248392],X,,2015-11-02 00:00:00,15.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458351,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280868
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280868,23,SB23.255079,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248392],X,,2015-11-03 00:00:00,10.64,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458352,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280868
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280869,23,SB23.255114,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248392],X,,2015-11-05 00:00:00,13.83,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458353,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280869
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280869,23,SB23.255165,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248392],X,,2015-11-09 00:00:00,18.72,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458354,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280869
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280869,23,SB23.255206,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248392],X,,2015-11-11 00:00:00,6.80,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458355,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280869
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280870,23,SB23.255207,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248392],X,,2015-11-11 00:00:00,44.49,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458356,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280870
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280870,23,SB23.255282,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248392],X,,2015-11-16 00:00:00,15.96,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458357,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280870
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280870,23,SB23.255408,1047287,ORG,ORGANIZATION,,TRUMP GRILL,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248392],X,,2015-11-23 00:00:00,31.66,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,TRAVEL,,2016,SB,4020220161261458358,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280870
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280871,23,SB23.249367,1047287,ORG,ORGANIZATION,,TRUMP RESTAURANTS LLC,NY,,,,RENT AND UTILITIES,,,2015-12-03 00:00:00,3000.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.819,0,,,0.00,F3P,4020120161261320976,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4020220161261458359,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280871
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280871,23,SB23.254758,1047287,ORG,ORGANIZATION,,TRUMP SOHO NEW YORK,NY,,,,MEETING EXPENSE: MEALS [AMEX: SB23.248391],X,,2015-10-19 00:00:00,100.00,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.82,0,,,0.00,F3P,4020120161261320976,NEW YORK,10013,TRAVEL,,2016,SB,4020220161261458360,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280871
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280871,23,SB23.249368,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,RENT,,,2015-11-09 00:00:00,35457.50,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.82,0,,,0.00,F3P,4020120161261320976,HICKSVILLE,11802,ADMINISTRATIVE,,2016,SB,4020220161261458361,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280871
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,YE,201601319005280872,23,SB23.249369,1047287,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,RENT AND UTILITIES,,,2015-12-01 00:00:00,35457.50,,,,P2016,,PRIMARY,2016,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 01:59:53.82,0,,,0.00,F3P,4020120161261320976,HICKSVILLE,11802,ADMINISTRATIVE,,2016,SB,4020220161261458362,http://docquery.fec.gov/cgi-bin/fecimg/?201601319005280872
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291444,23,SB23.7334,1036338,ORG,ORGANIZATION,,THE TRUMP CORPORATION,NY,,,,RENT,,,2015-07-06 00:00:00,9583.33,,,,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.75,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4121820151260172106,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291444
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291444,23,SB23.7335,1036338,ORG,ORGANIZATION,,THE TRUMP CORPORATION,NY,,,,RENT,,,2015-09-25 00:00:00,35457.50,,,,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.75,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4121820151260172107,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291444
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291446,23,SB23.150496,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: RENT (SEE MEMOS BELOW),,,2015-07-01 00:00:00,15000.00,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.751,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4121820151260172112,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291446
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291446,23,SB23.150496.0,1036338,ORG,ORGANIZATION,,TRUMP CPS LLC,NY,,,,IN-KIND: RENT,X,,2015-07-01 00:00:00,6000.00,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.751,0,SB23.150496,SB23,0.00,F3P,4121720151259896590,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4121820151260172113,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291446
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291446,23,SB23.150496.1,1036338,ORG,ORGANIZATION,,TRUMP PLAZA LLC,NY,,,,IN-KIND: RENT,X,,2015-07-01 00:00:00,9000.00,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.751,0,SB23.150496,SB23,0.00,F3P,4121720151259896590,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4121820151260172114,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291446
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291447,23,SB23.150366,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-07-02 00:00:00,514.88,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.751,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172115,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291447
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291447,23,SB23.150366.1,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-07-02 00:00:00,514.88,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.751,0,SB23.150366,SB23,0.00,F3P,4121720151259896590,HICKSVILLE,11802,OTHER,,2016,SB,4121820151260172117,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291447
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291448,23,SB23.150367,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-07-09 00:00:00,2574.43,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.751,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172118,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291448
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291448,23,SB23.150367.1,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-07-09 00:00:00,2574.43,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.752,0,SB23.150367,SB23,0.00,F3P,4121720151259896590,HICKSVILLE,11802,OTHER,,2016,SB,4121820151260172120,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291448
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291449,23,SB23.150368,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-07-11 00:00:00,4049.62,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.752,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172121,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291449
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291450,23,SB23.150368.2,1036338,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-07-11 00:00:00,4049.62,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.752,0,SB23.150368,SB23,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172124,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291450
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291450,23,SB23.150369,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-07-23 00:00:00,2574.43,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.752,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172125,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291450
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291451,23,SB23.150369.1,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-07-23 00:00:00,2574.43,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.752,0,SB23.150369,SB23,0.00,F3P,4121720151259896590,HICKSVILLE,11802,OTHER,,2016,SB,4121820151260172127,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291451
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291451,23,SB23.150370,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-07-25 00:00:00,4049.64,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.752,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172128,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291451
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291452,23,SB23.150370.2,1036338,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-07-25 00:00:00,4049.64,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.753,0,SB23.150370,SB23,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172131,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291452
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291452,23,SB23.150511,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: SOFTWARE SUBSCRIPTION (SEE MEMO BELOW),,,2015-07-29 00:00:00,224.00,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.753,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172132,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291452
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291453,23,SB23.150371,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-07-30 00:00:00,2574.43,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.753,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172134,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291453
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291454,23,SB23.150371.1,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-07-30 00:00:00,2574.43,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.753,0,SB23.150371,SB23,0.00,F3P,4121720151259896590,HICKSVILLE,11802,OTHER,,2016,SB,4121820151260172136,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291454
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291454,23,SB23.150502,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: RENT (SEE MEMOS BELOW),,,2015-08-01 00:00:00,15000.00,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.753,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4121820151260172137,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291454
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291454,23,SB23.150502.0,1036338,ORG,ORGANIZATION,,TRUMP CPS LLC,NY,,,,IN-KIND: RENT,X,,2015-08-01 00:00:00,6000.00,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.753,0,SB23.150502,SB23,0.00,F3P,4121720151259896590,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4121820151260172138,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291454
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291455,23,SB23.150502.1,1036338,ORG,ORGANIZATION,,TRUMP PLAZA LLC,NY,,,,IN-KIND: RENT,X,,2015-08-01 00:00:00,9000.00,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.753,0,SB23.150502,SB23,0.00,F3P,4121720151259896590,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4121820151260172139,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291455
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291455,23,SB23.150372,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-08-06 00:00:00,4958.38,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.753,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172140,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291455
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291456,23,SB23.150372.1,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-08-06 00:00:00,4958.38,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.754,0,SB23.150372,SB23,0.00,F3P,4121720151259896590,HICKSVILLE,11802,OTHER,,2016,SB,4121820151260172142,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291456
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291456,23,SB23.150373,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-08-08 00:00:00,1713.32,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.754,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172143,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291456
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291457,23,SB23.150373.2,1036338,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-08-08 00:00:00,1713.32,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.754,0,SB23.150373,SB23,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172146,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291457
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291457,23,SB23.150374,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-08-13 00:00:00,2574.43,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.754,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172147,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291457
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291458,23,SB23.150374.1,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-08-13 00:00:00,2574.43,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.754,0,SB23.150374,SB23,0.00,F3P,4121720151259896590,HICKSVILLE,11802,OTHER,,2016,SB,4121820151260172149,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291458
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291458,23,SB23.150375,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-08-20 00:00:00,4127.33,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.754,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172150,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291458
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291460,23,SB23.150375.3,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-08-20 00:00:00,4127.33,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.755,0,SB23.150375,SB23,0.00,F3P,4121720151259896590,HICKSVILLE,11802,OTHER,,2016,SB,4121820151260172154,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291460
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291460,23,SB23.150376,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-08-22 00:00:00,3063.20,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.755,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172155,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291460
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291462,23,SB23.150376.4,1036338,ORG,ORGANIZATION,,TRUMP PAYROLL CORP,NY,,,,PRE-PAID PAYROLL,X,,2015-08-22 00:00:00,3063.20,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.755,0,SB23.150376,SB23,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172160,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291462
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291462,23,SB23.150377,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: PRE-PAID PAYROLL (SEE MEMOS BELOW),,,2015-08-27 00:00:00,4164.59,P,PRESIDENT,00,P2016,,PRIMARY,2016,N,NO CHANGE,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.755,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,OTHER,,2016,SB,4121820151260172161,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291462
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291463,23,SB23.150377.3,1036338,ORG,ORGANIZATION,,TRUMP TOWER COMMERCIAL LLC,NY,,,,PRE-PAID PAYROLL,X,,2015-08-27 00:00:00,4164.59,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.756,0,SB23.150377,SB23,0.00,F3P,4121720151259896590,HICKSVILLE,11802,OTHER,,2016,SB,4121820151260172165,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291463
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291464,23,SB23.150506,1036338,CAN,CANDIDATE,,"TRUMP, DONALD J.",NY,,,,IN-KIND: RENT (SEE MEMOS BELOW),,,2015-09-01 00:00:00,15000.00,P,PRESIDENT,00,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.756,0,,,0.00,F3P,4121720151259896590,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4121820151260172166,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291464
C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC.",2015,Q3,201512179004291464,23,SB23.150506.0,1036338,ORG,ORGANIZATION,,TRUMP CPS LLC,NY,,,,IN-KIND: RENT,X,,2015-09-01 00:00:00,6000.00,,,,,,,,A,ADD,ITEMIZED DISBURSEMENTS,2016-03-17 05:43:12.756,0,SB23.150506,SB23,0.00,F3P,4121720151259896590,NEW YORK,10022,ADMINISTRATIVE,,2016,SB,4121820151260172167,http://docquery.fec.gov/cgi-bin/fecimg/?201512179004291464
